Overriding config with ./config/train_nano_gpt2.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 15940: loss 4.2736, time 255.99ms, mfu 4.27%
iter 15950: loss 4.0993, time 255.19ms, mfu 4.27%
iter 15960: loss 4.0020, time 255.86ms, mfu 4.27%
iter 15970: loss 3.9358, time 255.58ms, mfu 4.27%
iter 15980: loss 3.9126, time 255.24ms, mfu 4.27%
iter 15990: loss 3.8470, time 255.73ms, mfu 4.27%
step 16000: train loss 4.1395, val loss 4.1439
iter 16000: loss 3.9865, time 10563.73ms, mfu 3.85%
iter 16010: loss 4.1552, time 255.46ms, mfu 3.90%
iter 16020: loss 4.1889, time 255.38ms, mfu 3.93%
iter 16030: loss 4.2557, time 256.14ms, mfu 3.97%
iter 16040: loss 4.0755, time 255.59ms, mfu 4.00%
iter 16050: loss 4.0081, time 255.17ms, mfu 4.03%
iter 16060: loss 4.0638, time 255.64ms, mfu 4.05%
iter 16070: loss 4.3197, time 255.44ms, mfu 4.07%
iter 16080: loss 4.1644, time 255.31ms, mfu 4.09%
iter 16090: loss 4.0368, time 255.92ms, mfu 4.11%
iter 16100: loss 4.1381, time 255.86ms, mfu 4.13%
iter 16110: loss 4.2305, time 255.22ms, mfu 4.14%
iter 16120: loss 4.2537, time 255.66ms, mfu 4.15%
iter 16130: loss 4.0497, time 255.19ms, mfu 4.17%
iter 16140: loss 4.0681, time 255.52ms, mfu 4.18%
iter 16150: loss 4.1633, time 255.63ms, mfu 4.19%
iter 16160: loss 4.0225, time 255.89ms, mfu 4.19%
iter 16170: loss 4.2153, time 255.28ms, mfu 4.20%
iter 16180: loss 4.3342, time 256.31ms, mfu 4.21%
iter 16190: loss 4.0688, time 255.21ms, mfu 4.22%
iter 16200: loss 4.0729, time 255.72ms, mfu 4.22%
iter 16210: loss 4.2887, time 255.43ms, mfu 4.23%
iter 16220: loss 4.0007, time 254.84ms, mfu 4.23%
iter 16230: loss 4.1983, time 255.19ms, mfu 4.24%
iter 16240: loss 4.0885, time 255.65ms, mfu 4.24%
iter 16250: loss 3.8840, time 256.54ms, mfu 4.24%
iter 16260: loss 4.1585, time 255.41ms, mfu 4.25%
iter 16270: loss 4.0233, time 255.45ms, mfu 4.25%
iter 16280: loss 3.8428, time 254.97ms, mfu 4.25%
iter 16290: loss 4.0731, time 255.33ms, mfu 4.25%
iter 16300: loss 4.0809, time 256.02ms, mfu 4.26%
iter 16310: loss 4.2352, time 255.44ms, mfu 4.26%
iter 16320: loss 4.0918, time 256.13ms, mfu 4.26%
iter 16330: loss 4.1478, time 255.16ms, mfu 4.26%
iter 16340: loss 4.1194, time 255.33ms, mfu 4.26%
iter 16350: loss 4.0799, time 255.12ms, mfu 4.26%
iter 16360: loss 4.2951, time 254.94ms, mfu 4.27%
iter 16370: loss 3.8486, time 256.36ms, mfu 4.26%
iter 16380: loss 3.7853, time 255.18ms, mfu 4.27%
iter 16390: loss 3.9351, time 255.27ms, mfu 4.27%
iter 16400: loss 4.1063, time 255.96ms, mfu 4.27%
iter 16410: loss 4.1342, time 255.34ms, mfu 4.27%
iter 16420: loss 4.1042, time 255.30ms, mfu 4.27%
iter 16430: loss 4.0757, time 255.56ms, mfu 4.27%
iter 16440: loss 4.0961, time 256.76ms, mfu 4.27%
iter 16450: loss 4.1892, time 255.29ms, mfu 4.27%
iter 16460: loss 4.0522, time 255.50ms, mfu 4.27%
iter 16470: loss 3.9645, time 255.11ms, mfu 4.27%
iter 16480: loss 3.9692, time 255.09ms, mfu 4.27%
iter 16490: loss 4.3422, time 255.34ms, mfu 4.27%
step 16500: train loss 4.1265, val loss 4.1453
iter 16500: loss 4.1303, time 10561.45ms, mfu 3.86%
iter 16510: loss 4.1852, time 255.74ms, mfu 3.90%
iter 16520: loss 4.0568, time 255.28ms, mfu 3.93%
iter 16530: loss 4.0701, time 257.28ms, mfu 3.97%
iter 16540: loss 4.2012, time 255.35ms, mfu 4.00%
iter 16550: loss 4.0645, time 256.83ms, mfu 4.02%
iter 16560: loss 3.7803, time 255.15ms, mfu 4.05%
iter 16570: loss 4.1922, time 255.14ms, mfu 4.07%
iter 16580: loss 4.1514, time 255.96ms, mfu 4.09%
iter 16590: loss 4.2086, time 256.49ms, mfu 4.11%
iter 16600: loss 3.7941, time 255.35ms, mfu 4.12%
iter 16610: loss 4.0458, time 256.20ms, mfu 4.14%
iter 16620: loss 3.9510, time 255.23ms, mfu 4.15%
iter 16630: loss 4.0317, time 255.72ms, mfu 4.16%
iter 16640: loss 4.3916, time 256.05ms, mfu 4.17%
iter 16650: loss 4.2096, time 255.69ms, mfu 4.18%
iter 16660: loss 4.1301, time 255.29ms, mfu 4.19%
iter 16670: loss 4.1472, time 255.09ms, mfu 4.20%
iter 16680: loss 4.1202, time 255.32ms, mfu 4.21%
iter 16690: loss 3.8889, time 255.39ms, mfu 4.22%
iter 16700: loss 4.1699, time 255.82ms, mfu 4.22%
iter 16710: loss 4.1744, time 255.76ms, mfu 4.23%
iter 16720: loss 4.2251, time 255.71ms, mfu 4.23%
iter 16730: loss 4.3841, time 254.97ms, mfu 4.24%
iter 16740: loss 3.9283, time 255.83ms, mfu 4.24%
iter 16750: loss 3.9325, time 255.80ms, mfu 4.24%
iter 16760: loss 3.9463, time 256.02ms, mfu 4.24%
iter 16770: loss 4.0404, time 255.89ms, mfu 4.25%
iter 16780: loss 4.0490, time 255.12ms, mfu 4.25%
iter 16790: loss 4.2087, time 254.76ms, mfu 4.25%
iter 16800: loss 4.1386, time 254.79ms, mfu 4.26%
iter 16810: loss 4.2020, time 256.44ms, mfu 4.26%
iter 16820: loss 3.7356, time 256.09ms, mfu 4.26%
iter 16830: loss 3.8002, time 255.94ms, mfu 4.26%
iter 16840: loss 4.0311, time 255.93ms, mfu 4.26%
iter 16850: loss 3.9772, time 255.58ms, mfu 4.26%
iter 16860: loss 4.0818, time 255.09ms, mfu 4.26%
iter 16870: loss 4.1283, time 255.42ms, mfu 4.26%
iter 16880: loss 4.2496, time 255.53ms, mfu 4.26%
iter 16890: loss 4.3075, time 255.67ms, mfu 4.27%
iter 16900: loss 4.1499, time 256.17ms, mfu 4.27%
iter 16910: loss 4.1924, time 256.39ms, mfu 4.26%
iter 16920: loss 4.1064, time 255.19ms, mfu 4.27%
iter 16930: loss 4.0408, time 255.27ms, mfu 4.27%
iter 16940: loss 4.2703, time 255.77ms, mfu 4.27%
iter 16950: loss 3.9980, time 256.19ms, mfu 4.27%
iter 16960: loss 4.3932, time 256.10ms, mfu 4.27%
iter 16970: loss 4.0807, time 255.77ms, mfu 4.27%
iter 16980: loss 4.2651, time 255.22ms, mfu 4.27%
iter 16990: loss 4.2159, time 254.84ms, mfu 4.27%
step 17000: train loss 4.1163, val loss 4.1350
saving checkpoint to out-nano-gpt2-ReGLU
iter 17000: loss 4.0386, time 10949.61ms, mfu 3.85%
iter 17010: loss 4.1795, time 254.98ms, mfu 3.90%
iter 17020: loss 3.9972, time 255.11ms, mfu 3.93%
iter 17030: loss 4.1269, time 256.12ms, mfu 3.97%
iter 17040: loss 4.1561, time 255.54ms, mfu 4.00%
iter 17050: loss 4.2913, time 256.13ms, mfu 4.02%
iter 17060: loss 3.9320, time 255.65ms, mfu 4.05%
iter 17070: loss 4.1900, time 255.63ms, mfu 4.07%
iter 17080: loss 3.8093, time 256.01ms, mfu 4.09%
iter 17090: loss 4.1901, time 255.16ms, mfu 4.11%
iter 17100: loss 4.4066, time 256.68ms, mfu 4.12%
iter 17110: loss 4.3184, time 255.32ms, mfu 4.14%
iter 17120: loss 4.2566, time 256.34ms, mfu 4.15%
iter 17130: loss 4.2143, time 255.79ms, mfu 4.16%
iter 17140: loss 4.0460, time 256.13ms, mfu 4.17%
iter 17150: loss 4.0817, time 255.16ms, mfu 4.18%
iter 17160: loss 3.9390, time 255.95ms, mfu 4.19%
iter 17170: loss 4.2840, time 255.27ms, mfu 4.20%
iter 17180: loss 4.3149, time 255.78ms, mfu 4.21%
iter 17190: loss 4.4194, time 255.09ms, mfu 4.21%
iter 17200: loss 4.1006, time 255.64ms, mfu 4.22%
iter 17210: loss 4.2378, time 256.26ms, mfu 4.22%
iter 17220: loss 4.1274, time 256.00ms, mfu 4.23%
iter 17230: loss 4.3638, time 255.75ms, mfu 4.23%
iter 17240: loss 4.2270, time 255.90ms, mfu 4.24%
iter 17250: loss 4.0307, time 255.52ms, mfu 4.24%
iter 17260: loss 4.0514, time 256.27ms, mfu 4.24%
iter 17270: loss 4.2822, time 255.35ms, mfu 4.25%
iter 17280: loss 4.1578, time 255.37ms, mfu 4.25%
iter 17290: loss 4.2623, time 255.31ms, mfu 4.25%
iter 17300: loss 4.1005, time 255.32ms, mfu 4.25%
iter 17310: loss 4.3195, time 255.47ms, mfu 4.26%
iter 17320: loss 4.1727, time 256.35ms, mfu 4.26%
iter 17330: loss 4.3209, time 255.78ms, mfu 4.26%
iter 17340: loss 4.1209, time 256.18ms, mfu 4.26%
iter 17350: loss 3.9300, time 256.35ms, mfu 4.26%
iter 17360: loss 4.1904, time 255.48ms, mfu 4.26%
iter 17370: loss 4.0529, time 255.92ms, mfu 4.26%
iter 17380: loss 4.2748, time 255.71ms, mfu 4.26%
iter 17390: loss 4.3946, time 255.22ms, mfu 4.26%
iter 17400: loss 4.2257, time 255.38ms, mfu 4.26%
iter 17410: loss 4.1391, time 255.48ms, mfu 4.27%
iter 17420: loss 4.1030, time 255.27ms, mfu 4.27%
iter 17430: loss 4.2529, time 256.47ms, mfu 4.27%
iter 17440: loss 4.0204, time 255.50ms, mfu 4.27%
iter 17450: loss 4.0274, time 256.39ms, mfu 4.27%
iter 17460: loss 4.0026, time 255.48ms, mfu 4.27%
iter 17470: loss 4.1981, time 255.76ms, mfu 4.27%
iter 17480: loss 4.1886, time 255.74ms, mfu 4.27%
iter 17490: loss 4.1536, time 255.49ms, mfu 4.27%
step 17500: train loss 4.1433, val loss 4.1482
iter 17500: loss 4.2252, time 10561.72ms, mfu 3.85%
iter 17510: loss 4.2437, time 255.65ms, mfu 3.89%
iter 17520: loss 4.0414, time 256.36ms, mfu 3.93%
iter 17530: loss 4.0606, time 255.95ms, mfu 3.96%
iter 17540: loss 4.1238, time 255.90ms, mfu 3.99%
iter 17550: loss 3.8571, time 255.96ms, mfu 4.02%
iter 17560: loss 3.9530, time 255.97ms, mfu 4.05%
iter 17570: loss 4.0854, time 255.54ms, mfu 4.07%
iter 17580: loss 4.1341, time 255.35ms, mfu 4.09%
iter 17590: loss 4.0902, time 255.61ms, mfu 4.11%
iter 17600: loss 4.0731, time 255.19ms, mfu 4.12%
iter 17610: loss 4.1067, time 255.14ms, mfu 4.14%
iter 17620: loss 3.9156, time 255.29ms, mfu 4.15%
iter 17630: loss 4.1347, time 256.02ms, mfu 4.17%
iter 17640: loss 4.2986, time 256.64ms, mfu 4.17%
iter 17650: loss 4.2037, time 256.20ms, mfu 4.18%
iter 17660: loss 4.1619, time 255.41ms, mfu 4.19%
iter 17670: loss 4.1808, time 255.72ms, mfu 4.20%
iter 17680: loss 4.3996, time 255.48ms, mfu 4.21%
iter 17690: loss 4.2223, time 255.22ms, mfu 4.21%
iter 17700: loss 4.0502, time 255.26ms, mfu 4.22%
iter 17710: loss 4.1354, time 255.53ms, mfu 4.23%
iter 17720: loss 4.2932, time 255.34ms, mfu 4.23%
iter 17730: loss 4.0121, time 255.33ms, mfu 4.24%
iter 17740: loss 3.9916, time 256.25ms, mfu 4.24%
iter 17750: loss 4.0680, time 255.49ms, mfu 4.24%
iter 17760: loss 4.1282, time 256.35ms, mfu 4.24%
iter 17770: loss 4.0906, time 255.24ms, mfu 4.25%
iter 17780: loss 4.1528, time 256.13ms, mfu 4.25%
iter 17790: loss 4.3147, time 255.27ms, mfu 4.25%
iter 17800: loss 4.1464, time 255.76ms, mfu 4.25%
iter 17810: loss 4.1751, time 255.30ms, mfu 4.26%
iter 17820: loss 4.1229, time 256.54ms, mfu 4.26%
iter 17830: loss 4.2825, time 256.52ms, mfu 4.26%
iter 17840: loss 4.0032, time 255.92ms, mfu 4.26%
iter 17850: loss 4.1867, time 255.82ms, mfu 4.26%
iter 17860: loss 4.1878, time 255.31ms, mfu 4.26%
iter 17870: loss 4.1898, time 255.26ms, mfu 4.26%
iter 17880: loss 4.0996, time 255.37ms, mfu 4.26%
iter 17890: loss 4.2650, time 256.11ms, mfu 4.26%
iter 17900: loss 4.0807, time 255.30ms, mfu 4.26%
iter 17910: loss 4.0167, time 255.35ms, mfu 4.27%
iter 17920: loss 3.9524, time 255.89ms, mfu 4.27%
iter 17930: loss 4.2846, time 256.05ms, mfu 4.27%
iter 17940: loss 4.0065, time 255.58ms, mfu 4.27%
iter 17950: loss 4.2988, time 255.56ms, mfu 4.27%
iter 17960: loss 4.1012, time 255.09ms, mfu 4.27%
iter 17970: loss 4.1903, time 255.70ms, mfu 4.27%
iter 17980: loss 4.1528, time 255.11ms, mfu 4.27%
iter 17990: loss 4.1671, time 255.90ms, mfu 4.27%
step 18000: train loss 4.1214, val loss 4.1410
iter 18000: loss 4.4615, time 10569.08ms, mfu 3.85%
iter 18010: loss 3.9034, time 255.60ms, mfu 3.89%
iter 18020: loss 4.1717, time 255.30ms, mfu 3.93%
iter 18030: loss 4.1831, time 255.37ms, mfu 3.97%
iter 18040: loss 4.1964, time 255.94ms, mfu 4.00%
iter 18050: loss 4.1657, time 255.86ms, mfu 4.02%
iter 18060: loss 4.2308, time 255.99ms, mfu 4.05%
iter 18070: loss 4.1926, time 257.10ms, mfu 4.07%
iter 18080: loss 4.0388, time 256.45ms, mfu 4.09%
iter 18090: loss 4.3261, time 255.10ms, mfu 4.11%
iter 18100: loss 4.0256, time 255.42ms, mfu 4.12%
iter 18110: loss 4.1236, time 255.14ms, mfu 4.14%
iter 18120: loss 4.1621, time 255.49ms, mfu 4.15%
iter 18130: loss 4.0273, time 255.23ms, mfu 4.17%
iter 18140: loss 4.0116, time 255.62ms, mfu 4.18%
iter 18150: loss 4.0853, time 256.13ms, mfu 4.18%
iter 18160: loss 4.1603, time 255.69ms, mfu 4.19%
iter 18170: loss 4.1169, time 256.48ms, mfu 4.20%
iter 18180: loss 4.2689, time 255.13ms, mfu 4.21%
iter 18190: loss 4.2676, time 255.09ms, mfu 4.21%
iter 18200: loss 4.4369, time 255.78ms, mfu 4.22%
iter 18210: loss 4.0529, time 254.75ms, mfu 4.23%
iter 18220: loss 4.0139, time 256.10ms, mfu 4.23%
iter 18230: loss 4.6215, time 255.69ms, mfu 4.23%
iter 18240: loss 4.3553, time 256.26ms, mfu 4.24%
iter 18250: loss 4.0972, time 255.13ms, mfu 4.24%
iter 18260: loss 3.9300, time 255.76ms, mfu 4.24%
iter 18270: loss 4.2882, time 255.06ms, mfu 4.25%
iter 18280: loss 4.1606, time 255.89ms, mfu 4.25%
iter 18290: loss 4.2164, time 255.53ms, mfu 4.25%
iter 18300: loss 4.2901, time 255.74ms, mfu 4.25%
iter 18310: loss 3.8648, time 255.69ms, mfu 4.26%
iter 18320: loss 4.3493, time 255.65ms, mfu 4.26%
iter 18330: loss 4.2148, time 257.20ms, mfu 4.26%
iter 18340: loss 4.2378, time 255.57ms, mfu 4.26%
iter 18350: loss 4.3868, time 256.26ms, mfu 4.26%
iter 18360: loss 4.1247, time 255.25ms, mfu 4.26%
iter 18370: loss 4.4442, time 255.13ms, mfu 4.26%
iter 18380: loss 4.1159, time 255.89ms, mfu 4.26%
iter 18390: loss 4.3104, time 255.42ms, mfu 4.26%
iter 18400: loss 4.1518, time 255.46ms, mfu 4.26%
iter 18410: loss 4.0857, time 256.41ms, mfu 4.26%
iter 18420: loss 3.9585, time 255.84ms, mfu 4.26%
iter 18430: loss 3.9884, time 256.17ms, mfu 4.26%
iter 18440: loss 4.2170, time 256.74ms, mfu 4.26%
iter 18450: loss 4.0239, time 255.93ms, mfu 4.26%
iter 18460: loss 4.0383, time 255.70ms, mfu 4.26%
iter 18470: loss 4.0930, time 255.71ms, mfu 4.26%
iter 18480: loss 4.1141, time 255.35ms, mfu 4.27%
iter 18490: loss 4.3380, time 255.46ms, mfu 4.27%
step 18500: train loss 4.1409, val loss 4.1566
iter 18500: loss 4.2926, time 10556.19ms, mfu 3.85%
iter 18510: loss 3.8721, time 255.68ms, mfu 3.89%
iter 18520: loss 4.2385, time 256.02ms, mfu 3.93%
iter 18530: loss 4.3371, time 256.16ms, mfu 3.96%
iter 18540: loss 4.1357, time 255.50ms, mfu 3.99%
iter 18550: loss 4.0041, time 255.63ms, mfu 4.02%
iter 18560: loss 4.1188, time 255.16ms, mfu 4.05%
iter 18570: loss 4.2496, time 255.79ms, mfu 4.07%
iter 18580: loss 4.1253, time 255.47ms, mfu 4.09%
iter 18590: loss 4.1837, time 256.23ms, mfu 4.11%
iter 18600: loss 4.1431, time 255.78ms, mfu 4.12%
iter 18610: loss 4.2280, time 255.80ms, mfu 4.14%
iter 18620: loss 4.1609, time 256.30ms, mfu 4.15%
iter 18630: loss 4.0978, time 254.96ms, mfu 4.16%
iter 18640: loss 4.4186, time 255.45ms, mfu 4.17%
iter 18650: loss 4.4864, time 255.34ms, mfu 4.18%
iter 18660: loss 4.1913, time 256.13ms, mfu 4.19%
iter 18670: loss 4.1626, time 255.48ms, mfu 4.20%
iter 18680: loss 4.2095, time 255.23ms, mfu 4.21%
iter 18690: loss 4.1483, time 255.80ms, mfu 4.21%
iter 18700: loss 3.9576, time 256.11ms, mfu 4.22%
iter 18710: loss 3.9634, time 255.41ms, mfu 4.23%
iter 18720: loss 4.1828, time 256.31ms, mfu 4.23%
iter 18730: loss 4.1913, time 255.41ms, mfu 4.23%
iter 18740: loss 4.2556, time 255.00ms, mfu 4.24%
iter 18750: loss 3.9324, time 255.58ms, mfu 4.24%
iter 18760: loss 4.1293, time 255.63ms, mfu 4.24%
iter 18770: loss 4.0506, time 255.68ms, mfu 4.25%
iter 18780: loss 4.1071, time 255.19ms, mfu 4.25%
iter 18790: loss 4.2193, time 255.41ms, mfu 4.25%
iter 18800: loss 4.2794, time 255.73ms, mfu 4.25%
iter 18810: loss 4.0699, time 255.80ms, mfu 4.26%
iter 18820: loss 3.8346, time 256.15ms, mfu 4.26%
iter 18830: loss 3.9490, time 255.63ms, mfu 4.26%
iter 18840: loss 4.3631, time 255.67ms, mfu 4.26%
iter 18850: loss 4.0606, time 255.21ms, mfu 4.26%
iter 18860: loss 4.3766, time 255.72ms, mfu 4.26%
iter 18870: loss 4.3835, time 255.12ms, mfu 4.26%
iter 18880: loss 4.0933, time 256.20ms, mfu 4.26%
iter 18890: loss 3.9056, time 255.59ms, mfu 4.26%
iter 18900: loss 4.0066, time 255.87ms, mfu 4.27%
iter 18910: loss 3.7844, time 255.86ms, mfu 4.27%
iter 18920: loss 3.9653, time 255.99ms, mfu 4.27%
iter 18930: loss 4.2145, time 255.33ms, mfu 4.27%
iter 18940: loss 4.4598, time 256.34ms, mfu 4.27%
iter 18950: loss 4.3735, time 255.67ms, mfu 4.27%
iter 18960: loss 4.2634, time 255.98ms, mfu 4.27%
iter 18970: loss 4.1802, time 255.34ms, mfu 4.27%
iter 18980: loss 4.4742, time 255.39ms, mfu 4.27%
iter 18990: loss 4.2851, time 255.08ms, mfu 4.27%
step 19000: train loss 4.2586, val loss 4.2647
iter 19000: loss 4.1807, time 10564.67ms, mfu 3.85%
iter 19010: loss 4.1528, time 255.57ms, mfu 3.89%
iter 19020: loss 4.3885, time 255.06ms, mfu 3.93%
iter 19030: loss 4.3736, time 255.57ms, mfu 3.97%
iter 19040: loss 4.5749, time 256.20ms, mfu 4.00%
iter 19050: loss 4.7123, time 255.42ms, mfu 4.02%
iter 19060: loss 4.8522, time 255.93ms, mfu 4.05%
iter 19070: loss 5.0804, time 255.40ms, mfu 4.07%
iter 19080: loss 4.9413, time 255.26ms, mfu 4.09%
iter 19090: loss 4.7406, time 255.82ms, mfu 4.11%
iter 19100: loss 4.7528, time 255.51ms, mfu 4.13%
iter 19110: loss 4.8252, time 255.77ms, mfu 4.14%
iter 19120: loss 4.9973, time 255.47ms, mfu 4.15%
iter 19130: loss 5.4526, time 255.63ms, mfu 4.17%
iter 19140: loss 6.4566, time 255.37ms, mfu 4.18%
iter 19150: loss 5.2625, time 255.41ms, mfu 4.19%
iter 19160: loss 4.6826, time 254.98ms, mfu 4.20%
iter 19170: loss 4.7827, time 256.07ms, mfu 4.20%
iter 19180: loss 4.8977, time 255.90ms, mfu 4.21%
iter 19190: loss 5.2568, time 255.67ms, mfu 4.22%
iter 19200: loss 7.4876, time 256.45ms, mfu 4.22%
iter 19210: loss 6.6045, time 256.45ms, mfu 4.22%
iter 19220: loss 5.6713, time 255.23ms, mfu 4.23%
iter 19230: loss 5.2102, time 255.48ms, mfu 4.23%
iter 19240: loss 5.6476, time 255.78ms, mfu 4.24%
iter 19250: loss 5.5060, time 255.92ms, mfu 4.24%
iter 19260: loss 6.5416, time 255.11ms, mfu 4.24%
iter 19270: loss 7.4369, time 255.07ms, mfu 4.25%
iter 19280: loss 8.0313, time 255.17ms, mfu 4.25%
iter 19290: loss 7.5148, time 256.10ms, mfu 4.25%
iter 19300: loss 8.0308, time 255.72ms, mfu 4.25%
iter 19310: loss 6.4161, time 255.73ms, mfu 4.26%
iter 19320: loss 6.0528, time 257.09ms, mfu 4.25%
iter 19330: loss 4.9798, time 255.44ms, mfu 4.26%
iter 19340: loss 4.7326, time 256.81ms, mfu 4.26%
iter 19350: loss 4.5496, time 255.32ms, mfu 4.26%
iter 19360: loss 4.4089, time 255.29ms, mfu 4.26%
iter 19370: loss 4.5720, time 255.15ms, mfu 4.26%
iter 19380: loss 4.6691, time 255.56ms, mfu 4.26%
iter 19390: loss 4.7614, time 255.64ms, mfu 4.26%
iter 19400: loss 5.2576, time 255.33ms, mfu 4.27%
iter 19410: loss 5.2531, time 255.51ms, mfu 4.27%
iter 19420: loss 5.2697, time 256.45ms, mfu 4.27%
iter 19430: loss 5.4447, time 256.08ms, mfu 4.27%
iter 19440: loss 5.1849, time 255.64ms, mfu 4.27%
iter 19450: loss 4.8674, time 255.94ms, mfu 4.27%
iter 19460: loss 4.9186, time 254.99ms, mfu 4.27%
iter 19470: loss 4.6005, time 255.46ms, mfu 4.27%
iter 19480: loss 4.6824, time 255.75ms, mfu 4.27%
iter 19490: loss 4.6080, time 255.64ms, mfu 4.27%
step 19500: train loss 4.6941, val loss 4.7207
iter 19500: loss 4.7436, time 10569.22ms, mfu 3.85%
iter 19510: loss 4.7069, time 255.31ms, mfu 3.89%
iter 19520: loss 4.5263, time 255.43ms, mfu 3.93%
iter 19530: loss 4.6618, time 255.29ms, mfu 3.97%
iter 19540: loss 4.9025, time 256.40ms, mfu 4.00%
iter 19550: loss 4.6327, time 255.27ms, mfu 4.02%
iter 19560: loss 5.3928, time 255.81ms, mfu 4.05%
iter 19570: loss 5.6168, time 255.06ms, mfu 4.07%
iter 19580: loss 6.0695, time 254.91ms, mfu 4.09%
iter 19590: loss 5.9693, time 255.21ms, mfu 4.11%
iter 19600: loss 5.6786, time 256.17ms, mfu 4.13%
iter 19610: loss 5.6257, time 255.77ms, mfu 4.14%
iter 19620: loss 6.0318, time 255.53ms, mfu 4.15%
iter 19630: loss 5.6730, time 256.39ms, mfu 4.16%
iter 19640: loss 5.3250, time 255.15ms, mfu 4.18%
iter 19650: loss 5.6932, time 256.82ms, mfu 4.18%
iter 19660: loss 5.5243, time 255.60ms, mfu 4.19%
iter 19670: loss 4.8711, time 255.38ms, mfu 4.20%
iter 19680: loss 4.8212, time 255.78ms, mfu 4.21%
iter 19690: loss 5.0326, time 255.74ms, mfu 4.21%
iter 19700: loss 5.3000, time 255.42ms, mfu 4.22%
iter 19710: loss 5.1098, time 256.09ms, mfu 4.22%
iter 19720: loss 5.6159, time 255.60ms, mfu 4.23%
iter 19730: loss 5.8696, time 255.84ms, mfu 4.23%
iter 19740: loss 5.2787, time 255.92ms, mfu 4.24%
iter 19750: loss 5.3070, time 255.84ms, mfu 4.24%
iter 19760: loss 4.9493, time 256.21ms, mfu 4.24%
iter 19770: loss 5.1251, time 255.21ms, mfu 4.25%
iter 19780: loss 5.0257, time 255.77ms, mfu 4.25%
iter 19790: loss 5.0090, time 255.35ms, mfu 4.25%
iter 19800: loss 5.0909, time 255.75ms, mfu 4.25%
iter 19810: loss 4.9684, time 256.13ms, mfu 4.25%
iter 19820: loss 4.9390, time 255.63ms, mfu 4.26%
iter 19830: loss 5.1628, time 255.40ms, mfu 4.26%
iter 19840: loss 5.3277, time 255.52ms, mfu 4.26%
iter 19850: loss 5.0373, time 255.63ms, mfu 4.26%
iter 19860: loss 5.4432, time 255.60ms, mfu 4.26%
iter 19870: loss 5.6649, time 255.97ms, mfu 4.26%
iter 19880: loss 5.8958, time 256.54ms, mfu 4.26%
iter 19890: loss 5.8082, time 256.12ms, mfu 4.26%
iter 19900: loss 5.7003, time 256.19ms, mfu 4.26%
iter 19910: loss 5.5681, time 255.12ms, mfu 4.26%
iter 19920: loss 6.2497, time 255.59ms, mfu 4.26%
iter 19930: loss 6.9480, time 255.47ms, mfu 4.27%
iter 19940: loss 6.8063, time 255.12ms, mfu 4.27%
iter 19950: loss 6.4217, time 255.09ms, mfu 4.27%
iter 19960: loss 6.5076, time 255.76ms, mfu 4.27%
iter 19970: loss 6.5548, time 256.06ms, mfu 4.27%
iter 19980: loss 6.1380, time 256.15ms, mfu 4.27%
iter 19990: loss 5.9731, time 256.18ms, mfu 4.27%
step 20000: train loss 5.7501, val loss 5.7327
iter 20000: loss 5.6090, time 10562.71ms, mfu 3.85%
iter 20010: loss 5.7839, time 255.34ms, mfu 3.89%
iter 20020: loss 6.2367, time 256.45ms, mfu 3.93%
iter 20030: loss 6.1790, time 255.46ms, mfu 3.96%
iter 20040: loss 5.9110, time 255.89ms, mfu 3.99%
iter 20050: loss 5.9999, time 255.32ms, mfu 4.02%
iter 20060: loss 5.2197, time 254.93ms, mfu 4.05%
iter 20070: loss 5.6732, time 256.49ms, mfu 4.07%
iter 20080: loss 6.8239, time 255.16ms, mfu 4.09%
iter 20090: loss 7.4241, time 256.13ms, mfu 4.11%
iter 20100: loss 6.8847, time 255.62ms, mfu 4.12%
iter 20110: loss 6.3547, time 256.31ms, mfu 4.14%
iter 20120: loss 6.2447, time 256.01ms, mfu 4.15%
iter 20130: loss 6.0034, time 255.49ms, mfu 4.16%
iter 20140: loss 5.9437, time 255.33ms, mfu 4.17%
iter 20150: loss 5.9308, time 255.44ms, mfu 4.18%
iter 20160: loss 5.7075, time 255.31ms, mfu 4.19%
iter 20170: loss 5.5549, time 255.25ms, mfu 4.20%
