Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BiLinReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 38, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 14980: loss 4.1893, time 74.67ms, mfu 14.65%
iter 14990: loss 3.9880, time 74.99ms, mfu 14.64%
0.08739089965820312
0.457305908203125
0.4905586242675781
0.4154777526855469
0.37142181396484375
0.3350639343261719
step 15000: train loss 4.0855, val loss 4.0874
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU
iter 15000: loss 4.0126, time 17609.77ms, mfu 13.19%
iter 15010: loss 4.1369, time 74.67ms, mfu 13.33%
iter 15020: loss 3.9243, time 74.76ms, mfu 13.46%
iter 15030: loss 4.1117, time 74.68ms, mfu 13.58%
iter 15040: loss 4.1205, time 74.69ms, mfu 13.68%
iter 15050: loss 4.1528, time 74.69ms, mfu 13.78%
iter 15060: loss 4.0548, time 74.59ms, mfu 13.87%
iter 15070: loss 4.2294, time 74.63ms, mfu 13.94%
iter 15080: loss 4.1929, time 74.72ms, mfu 14.01%
iter 15090: loss 3.8215, time 74.66ms, mfu 14.08%
iter 15100: loss 4.1131, time 74.67ms, mfu 14.13%
iter 15110: loss 4.2001, time 74.65ms, mfu 14.18%
iter 15120: loss 4.1351, time 74.65ms, mfu 14.23%
iter 15130: loss 3.9959, time 74.78ms, mfu 14.27%
iter 15140: loss 4.3053, time 74.58ms, mfu 14.31%
iter 15150: loss 3.9871, time 74.72ms, mfu 14.34%
iter 15160: loss 4.1501, time 74.73ms, mfu 14.37%
iter 15170: loss 4.0212, time 74.71ms, mfu 14.39%
iter 15180: loss 4.0499, time 74.66ms, mfu 14.42%
iter 15190: loss 4.1339, time 74.75ms, mfu 14.44%
iter 15200: loss 4.1454, time 74.68ms, mfu 14.46%
iter 15210: loss 4.0730, time 74.74ms, mfu 14.48%
iter 15220: loss 4.0643, time 74.67ms, mfu 14.49%
iter 15230: loss 4.0917, time 74.67ms, mfu 14.51%
iter 15240: loss 3.9924, time 74.66ms, mfu 14.52%
iter 15250: loss 4.1216, time 74.63ms, mfu 14.53%
iter 15260: loss 4.3510, time 74.77ms, mfu 14.54%
iter 15270: loss 4.1193, time 74.77ms, mfu 14.55%
iter 15280: loss 4.0212, time 74.59ms, mfu 14.56%
iter 15290: loss 4.0731, time 74.60ms, mfu 14.57%
iter 15300: loss 4.2620, time 74.61ms, mfu 14.58%
iter 15310: loss 4.0640, time 74.36ms, mfu 14.59%
iter 15320: loss 4.0138, time 74.72ms, mfu 14.59%
iter 15330: loss 4.0681, time 74.43ms, mfu 14.60%
iter 15340: loss 4.1181, time 74.77ms, mfu 14.60%
iter 15350: loss 3.9783, time 74.63ms, mfu 14.61%
iter 15360: loss 4.2946, time 74.74ms, mfu 14.61%
iter 15370: loss 4.1757, time 74.68ms, mfu 14.61%
iter 15380: loss 4.1665, time 74.72ms, mfu 14.61%
iter 15390: loss 4.0456, time 74.69ms, mfu 14.62%
iter 15400: loss 4.2034, time 74.62ms, mfu 14.62%
iter 15410: loss 3.9598, time 74.77ms, mfu 14.62%
iter 15420: loss 3.9876, time 74.76ms, mfu 14.62%
iter 15430: loss 3.9062, time 74.74ms, mfu 14.62%
iter 15440: loss 4.0601, time 74.67ms, mfu 14.62%
iter 15450: loss 4.2494, time 74.73ms, mfu 14.62%
iter 15460: loss 4.1235, time 74.74ms, mfu 14.62%
iter 15470: loss 4.0169, time 74.65ms, mfu 14.63%
iter 15480: loss 3.9887, time 74.64ms, mfu 14.63%
iter 15490: loss 4.1209, time 74.77ms, mfu 14.63%
iter 15500: loss 4.1717, time 74.71ms, mfu 14.63%
iter 15510: loss 4.0831, time 74.68ms, mfu 14.63%
iter 15520: loss 3.9479, time 75.05ms, mfu 14.62%
iter 15530: loss 4.0126, time 74.59ms, mfu 14.63%
iter 15540: loss 3.8938, time 74.64ms, mfu 14.63%
iter 15550: loss 4.0190, time 74.65ms, mfu 14.63%
iter 15560: loss 4.0827, time 74.62ms, mfu 14.63%
iter 15570: loss 4.0538, time 74.82ms, mfu 14.63%
iter 15580: loss 4.1435, time 74.65ms, mfu 14.63%
iter 15590: loss 4.0042, time 74.72ms, mfu 14.63%
iter 15600: loss 4.1026, time 74.70ms, mfu 14.63%
iter 15610: loss 4.3027, time 74.71ms, mfu 14.63%
iter 15620: loss 4.2210, time 74.60ms, mfu 14.63%
iter 15630: loss 3.9424, time 74.65ms, mfu 14.63%
iter 15640: loss 4.0106, time 74.69ms, mfu 14.63%
iter 15650: loss 3.9157, time 74.67ms, mfu 14.63%
iter 15660: loss 4.1500, time 74.79ms, mfu 14.63%
iter 15670: loss 4.1991, time 74.68ms, mfu 14.63%
iter 15680: loss 4.0392, time 74.68ms, mfu 14.63%
iter 15690: loss 3.9736, time 74.63ms, mfu 14.64%
iter 15700: loss 4.0267, time 74.63ms, mfu 14.64%
iter 15710: loss 4.1926, time 74.61ms, mfu 14.64%
iter 15720: loss 4.1242, time 74.75ms, mfu 14.64%
iter 15730: loss 3.7933, time 74.60ms, mfu 14.64%
iter 15740: loss 4.0175, time 74.76ms, mfu 14.64%
iter 15750: loss 3.9565, time 74.66ms, mfu 14.64%
iter 15760: loss 4.0922, time 74.80ms, mfu 14.63%
iter 15770: loss 4.1263, time 74.56ms, mfu 14.64%
iter 15780: loss 4.1927, time 74.61ms, mfu 14.64%
iter 15790: loss 3.9928, time 74.65ms, mfu 14.64%
iter 15800: loss 4.1945, time 74.64ms, mfu 14.64%
iter 15810: loss 4.0354, time 74.37ms, mfu 14.65%
iter 15820: loss 4.0082, time 74.59ms, mfu 14.65%
iter 15830: loss 4.1821, time 74.67ms, mfu 14.65%
iter 15840: loss 4.0654, time 74.80ms, mfu 14.64%
iter 15850: loss 4.2861, time 74.64ms, mfu 14.64%
iter 15860: loss 3.9680, time 74.64ms, mfu 14.64%
iter 15870: loss 3.9491, time 74.69ms, mfu 14.64%
iter 15880: loss 4.0698, time 74.72ms, mfu 14.64%
iter 15890: loss 4.0694, time 74.61ms, mfu 14.64%
iter 15900: loss 4.0918, time 74.71ms, mfu 14.64%
iter 15910: loss 4.0176, time 74.71ms, mfu 14.64%
iter 15920: loss 4.0701, time 74.78ms, mfu 14.64%
iter 15930: loss 4.1338, time 74.72ms, mfu 14.64%
iter 15940: loss 3.8919, time 74.72ms, mfu 14.64%
iter 15950: loss 4.1727, time 74.68ms, mfu 14.64%
iter 15960: loss 4.0095, time 74.60ms, mfu 14.64%
iter 15970: loss 4.2222, time 74.67ms, mfu 14.64%
iter 15980: loss 3.9868, time 74.70ms, mfu 14.64%
iter 15990: loss 4.0724, time 74.66ms, mfu 14.64%
0.085418701171875
0.4600563049316406
0.48934173583984375
0.4174537658691406
0.3652496337890625
0.344696044921875
step 16000: train loss 4.0552, val loss 4.0735
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU
iter 16000: loss 3.9600, time 17639.66ms, mfu 13.18%
iter 16010: loss 3.9868, time 74.70ms, mfu 13.33%
iter 16020: loss 4.1943, time 74.63ms, mfu 13.46%
iter 16030: loss 4.0742, time 74.70ms, mfu 13.58%
iter 16040: loss 4.0717, time 74.79ms, mfu 13.68%
iter 16050: loss 4.0127, time 74.68ms, mfu 13.78%
iter 16060: loss 4.2085, time 74.70ms, mfu 13.86%
iter 16070: loss 4.1675, time 74.71ms, mfu 13.94%
iter 16080: loss 3.6103, time 74.70ms, mfu 14.01%
iter 16090: loss 4.0165, time 74.67ms, mfu 14.07%
iter 16100: loss 4.0959, time 74.67ms, mfu 14.13%
iter 16110: loss 4.0506, time 74.73ms, mfu 14.18%
iter 16120: loss 4.1658, time 74.73ms, mfu 14.22%
iter 16130: loss 4.0522, time 74.71ms, mfu 14.26%
iter 16140: loss 3.9658, time 74.75ms, mfu 14.30%
iter 16150: loss 4.0140, time 74.68ms, mfu 14.33%
iter 16160: loss 4.1621, time 74.72ms, mfu 14.36%
iter 16170: loss 3.9866, time 74.75ms, mfu 14.39%
iter 16180: loss 3.9463, time 74.76ms, mfu 14.41%
iter 16190: loss 4.1672, time 74.77ms, mfu 14.43%
iter 16200: loss 3.9298, time 74.71ms, mfu 14.45%
iter 16210: loss 4.1397, time 74.32ms, mfu 14.48%
iter 16220: loss 4.0835, time 74.86ms, mfu 14.49%
iter 16230: loss 3.9892, time 74.57ms, mfu 14.51%
iter 16240: loss 3.9971, time 74.63ms, mfu 14.52%
iter 16250: loss 3.8968, time 74.75ms, mfu 14.53%
iter 16260: loss 3.9232, time 74.62ms, mfu 14.54%
iter 16270: loss 3.9992, time 74.67ms, mfu 14.55%
iter 16280: loss 3.9850, time 74.56ms, mfu 14.56%
iter 16290: loss 3.9782, time 74.66ms, mfu 14.57%
iter 16300: loss 4.2086, time 74.61ms, mfu 14.58%
iter 16310: loss 3.9771, time 74.65ms, mfu 14.59%
iter 16320: loss 4.0000, time 74.61ms, mfu 14.59%
iter 16330: loss 4.1551, time 74.60ms, mfu 14.60%
iter 16340: loss 3.9735, time 74.45ms, mfu 14.61%
iter 16350: loss 4.2187, time 74.66ms, mfu 14.61%
iter 16360: loss 4.0377, time 74.58ms, mfu 14.62%
iter 16370: loss 4.0885, time 74.64ms, mfu 14.62%
iter 16380: loss 3.9972, time 74.63ms, mfu 14.62%
iter 16390: loss 3.9890, time 74.48ms, mfu 14.63%
iter 16400: loss 3.9825, time 74.60ms, mfu 14.63%
iter 16410: loss 4.0556, time 74.25ms, mfu 14.64%
iter 16420: loss 3.9837, time 75.06ms, mfu 14.63%
iter 16430: loss 4.1103, time 74.60ms, mfu 14.63%
iter 16440: loss 4.1285, time 74.66ms, mfu 14.63%
iter 16450: loss 4.0405, time 74.63ms, mfu 14.64%
iter 16460: loss 4.1159, time 74.53ms, mfu 14.64%
iter 16470: loss 4.0477, time 74.61ms, mfu 14.64%
iter 16480: loss 4.0341, time 74.56ms, mfu 14.64%
iter 16490: loss 3.9715, time 74.77ms, mfu 14.64%
iter 16500: loss 4.0215, time 74.65ms, mfu 14.64%
iter 16510: loss 4.0067, time 74.65ms, mfu 14.64%
iter 16520: loss 4.0826, time 74.26ms, mfu 14.65%
iter 16530: loss 3.8996, time 74.64ms, mfu 14.65%
iter 16540: loss 4.0293, time 74.64ms, mfu 14.65%
iter 16550: loss 3.8903, time 74.59ms, mfu 14.65%
iter 16560: loss 3.9134, time 74.67ms, mfu 14.65%
iter 16570: loss 4.1545, time 74.59ms, mfu 14.65%
iter 16580: loss 3.9754, time 74.63ms, mfu 14.65%
iter 16590: loss 4.2152, time 74.57ms, mfu 14.65%
iter 16600: loss 3.9168, time 74.82ms, mfu 14.65%
iter 16610: loss 4.0058, time 74.57ms, mfu 14.65%
iter 16620: loss 3.7481, time 74.60ms, mfu 14.65%
iter 16630: loss 4.0175, time 74.70ms, mfu 14.65%
iter 16640: loss 3.9409, time 74.69ms, mfu 14.65%
iter 16650: loss 4.1558, time 74.75ms, mfu 14.64%
iter 16660: loss 4.0887, time 74.49ms, mfu 14.65%
iter 16670: loss 4.0968, time 74.61ms, mfu 14.65%
iter 16680: loss 4.1575, time 74.70ms, mfu 14.65%
iter 16690: loss 4.0040, time 74.70ms, mfu 14.64%
iter 16700: loss 3.9401, time 74.60ms, mfu 14.65%
iter 16710: loss 4.2397, time 74.57ms, mfu 14.65%
iter 16720: loss 4.0270, time 74.54ms, mfu 14.65%
iter 16730: loss 3.9169, time 74.55ms, mfu 14.65%
iter 16740: loss 4.0582, time 74.57ms, mfu 14.65%
iter 16750: loss 4.0328, time 74.61ms, mfu 14.65%
iter 16760: loss 4.0218, time 74.63ms, mfu 14.65%
iter 16770: loss 3.9873, time 74.60ms, mfu 14.65%
iter 16780: loss 4.0597, time 74.59ms, mfu 14.65%
iter 16790: loss 4.1178, time 74.66ms, mfu 14.65%
iter 16800: loss 4.0787, time 74.52ms, mfu 14.65%
iter 16810: loss 4.1687, time 74.64ms, mfu 14.65%
iter 16820: loss 3.9683, time 74.76ms, mfu 14.65%
iter 16830: loss 4.0117, time 74.51ms, mfu 14.65%
iter 16840: loss 4.1780, time 74.68ms, mfu 14.65%
iter 16850: loss 4.1226, time 74.54ms, mfu 14.65%
iter 16860: loss 4.1797, time 74.61ms, mfu 14.65%
iter 16870: loss 4.1701, time 74.66ms, mfu 14.65%
iter 16880: loss 4.1050, time 74.61ms, mfu 14.65%
iter 16890: loss 3.9797, time 74.47ms, mfu 14.65%
iter 16900: loss 3.9641, time 75.18ms, mfu 14.64%
iter 16910: loss 4.2026, time 74.56ms, mfu 14.64%
iter 16920: loss 4.1947, time 74.73ms, mfu 14.64%
iter 16930: loss 4.0137, time 74.45ms, mfu 14.65%
iter 16940: loss 4.0783, time 74.54ms, mfu 14.65%
iter 16950: loss 3.9846, time 74.57ms, mfu 14.65%
iter 16960: loss 4.0731, time 74.63ms, mfu 14.65%
iter 16970: loss 4.0503, time 74.62ms, mfu 14.65%
iter 16980: loss 4.0172, time 74.48ms, mfu 14.65%
iter 16990: loss 4.0264, time 74.63ms, mfu 14.65%
0.088409423828125
0.4422492980957031
0.47997283935546875
0.4079017639160156
0.3652496337890625
0.321990966796875
step 17000: train loss 4.0435, val loss 4.0525
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU
iter 17000: loss 4.2205, time 17595.27ms, mfu 13.19%
iter 17010: loss 3.9876, time 74.77ms, mfu 13.34%
iter 17020: loss 4.0725, time 74.72ms, mfu 13.46%
iter 17030: loss 4.0022, time 74.68ms, mfu 13.58%
iter 17040: loss 4.0864, time 74.68ms, mfu 13.69%
iter 17050: loss 3.9967, time 74.83ms, mfu 13.78%
iter 17060: loss 4.2482, time 74.63ms, mfu 13.87%
iter 17070: loss 3.9939, time 74.71ms, mfu 13.94%
iter 17080: loss 3.9761, time 74.62ms, mfu 14.01%
iter 17090: loss 4.0010, time 74.65ms, mfu 14.08%
iter 17100: loss 3.8991, time 74.52ms, mfu 14.14%
iter 17110: loss 4.0112, time 74.51ms, mfu 14.19%
iter 17120: loss 4.1247, time 74.57ms, mfu 14.24%
iter 17130: loss 3.9861, time 74.69ms, mfu 14.28%
iter 17140: loss 3.9415, time 74.72ms, mfu 14.31%
iter 17150: loss 3.9274, time 74.66ms, mfu 14.34%
iter 17160: loss 4.1729, time 74.73ms, mfu 14.37%
iter 17170: loss 4.1227, time 74.69ms, mfu 14.40%
iter 17180: loss 4.0469, time 74.76ms, mfu 14.42%
iter 17190: loss 4.0063, time 74.60ms, mfu 14.44%
iter 17200: loss 3.9774, time 74.78ms, mfu 14.46%
iter 17210: loss 4.0516, time 74.55ms, mfu 14.48%
iter 17220: loss 4.1286, time 74.81ms, mfu 14.50%
iter 17230: loss 4.2609, time 74.55ms, mfu 14.51%
iter 17240: loss 4.1400, time 74.59ms, mfu 14.53%
iter 17250: loss 3.8473, time 74.62ms, mfu 14.54%
iter 17260: loss 4.0106, time 74.63ms, mfu 14.55%
iter 17270: loss 4.2310, time 74.72ms, mfu 14.56%
iter 17280: loss 4.1601, time 74.86ms, mfu 14.56%
iter 17290: loss 4.0868, time 74.68ms, mfu 14.57%
iter 17300: loss 4.0388, time 74.85ms, mfu 14.57%
iter 17310: loss 4.0702, time 74.66ms, mfu 14.58%
iter 17320: loss 3.9049, time 74.68ms, mfu 14.59%
iter 17330: loss 3.9646, time 74.61ms, mfu 14.59%
iter 17340: loss 4.0284, time 74.69ms, mfu 14.60%
iter 17350: loss 4.1263, time 74.65ms, mfu 14.60%
iter 17360: loss 4.0864, time 74.84ms, mfu 14.60%
iter 17370: loss 4.0517, time 74.70ms, mfu 14.60%
iter 17380: loss 4.2735, time 74.69ms, mfu 14.61%
iter 17390: loss 4.1120, time 74.71ms, mfu 14.61%
iter 17400: loss 4.0620, time 74.68ms, mfu 14.61%
iter 17410: loss 4.0858, time 74.57ms, mfu 14.62%
iter 17420: loss 4.1294, time 74.62ms, mfu 14.62%
iter 17430: loss 3.9961, time 74.12ms, mfu 14.63%
iter 17440: loss 3.9681, time 74.75ms, mfu 14.63%
iter 17450: loss 4.0477, time 74.70ms, mfu 14.63%
iter 17460: loss 4.1102, time 74.64ms, mfu 14.63%
iter 17470: loss 3.8351, time 74.70ms, mfu 14.63%
iter 17480: loss 3.9292, time 74.67ms, mfu 14.63%
iter 17490: loss 4.1089, time 74.68ms, mfu 14.63%
iter 17500: loss 3.8892, time 74.66ms, mfu 14.64%
iter 17510: loss 4.1280, time 74.66ms, mfu 14.64%
iter 17520: loss 3.8852, time 74.67ms, mfu 14.64%
iter 17530: loss 4.1239, time 74.66ms, mfu 14.64%
iter 17540: loss 3.9350, time 74.66ms, mfu 14.64%
iter 17550: loss 4.0821, time 74.66ms, mfu 14.64%
iter 17560: loss 4.0712, time 74.65ms, mfu 14.64%
iter 17570: loss 4.1138, time 74.71ms, mfu 14.64%
iter 17580: loss 3.9928, time 74.62ms, mfu 14.64%
iter 17590: loss 4.0689, time 74.66ms, mfu 14.64%
iter 17600: loss 4.2462, time 74.70ms, mfu 14.64%
iter 17610: loss 4.0459, time 74.67ms, mfu 14.64%
iter 17620: loss 3.9909, time 74.72ms, mfu 14.64%
iter 17630: loss 4.1306, time 74.77ms, mfu 14.64%
iter 17640: loss 4.0276, time 74.73ms, mfu 14.64%
iter 17650: loss 4.1401, time 74.53ms, mfu 14.64%
iter 17660: loss 4.0158, time 74.72ms, mfu 14.64%
iter 17670: loss 4.1071, time 74.60ms, mfu 14.64%
iter 17680: loss 4.0142, time 74.58ms, mfu 14.64%
iter 17690: loss 4.1491, time 74.73ms, mfu 14.64%
iter 17700: loss 3.8632, time 74.68ms, mfu 14.64%
iter 17710: loss 4.1541, time 74.76ms, mfu 14.64%
iter 17720: loss 4.0004, time 74.80ms, mfu 14.64%
iter 17730: loss 4.1918, time 74.64ms, mfu 14.64%
iter 17740: loss 4.4012, time 74.64ms, mfu 14.64%
iter 17750: loss 4.1410, time 74.73ms, mfu 14.64%
iter 17760: loss 3.9676, time 74.81ms, mfu 14.63%
iter 17770: loss 3.9469, time 74.64ms, mfu 14.63%
iter 17780: loss 4.1392, time 74.69ms, mfu 14.63%
iter 17790: loss 4.0486, time 74.71ms, mfu 14.63%
iter 17800: loss 4.2178, time 74.55ms, mfu 14.64%
iter 17810: loss 4.1852, time 74.60ms, mfu 14.64%
iter 17820: loss 3.9919, time 74.61ms, mfu 14.64%
iter 17830: loss 4.1255, time 74.72ms, mfu 14.64%
iter 17840: loss 3.9715, time 74.64ms, mfu 14.64%
iter 17850: loss 4.1101, time 74.64ms, mfu 14.64%
iter 17860: loss 4.2146, time 74.70ms, mfu 14.64%
iter 17870: loss 4.0014, time 74.59ms, mfu 14.64%
iter 17880: loss 3.9886, time 74.60ms, mfu 14.64%
iter 17890: loss 4.0108, time 74.63ms, mfu 14.64%
iter 17900: loss 4.0133, time 74.69ms, mfu 14.64%
iter 17910: loss 4.0061, time 75.74ms, mfu 14.62%
iter 17920: loss 3.9152, time 74.50ms, mfu 14.63%
iter 17930: loss 4.1067, time 74.60ms, mfu 14.63%
iter 17940: loss 3.9847, time 74.63ms, mfu 14.63%
iter 17950: loss 4.1188, time 74.53ms, mfu 14.63%
iter 17960: loss 4.0195, time 75.12ms, mfu 14.63%
iter 17970: loss 4.0020, time 74.67ms, mfu 14.63%
iter 17980: loss 4.1692, time 74.55ms, mfu 14.63%
iter 17990: loss 3.9552, time 74.59ms, mfu 14.63%
0.085723876953125
0.4551963806152344
0.4928245544433594
0.4117546081542969
0.34287261962890625
0.2842292785644531
step 18000: train loss 4.0430, val loss 4.0595
iter 18000: loss 3.9689, time 17152.27ms, mfu 13.18%
iter 18010: loss 4.0996, time 74.69ms, mfu 13.32%
iter 18020: loss 3.8639, time 74.67ms, mfu 13.45%
iter 18030: loss 3.9611, time 74.67ms, mfu 13.57%
iter 18040: loss 3.9353, time 74.64ms, mfu 13.68%
iter 18050: loss 3.9711, time 74.71ms, mfu 13.78%
iter 18060: loss 4.0245, time 74.71ms, mfu 13.86%
iter 18070: loss 4.0984, time 74.65ms, mfu 13.94%
iter 18080: loss 4.1004, time 74.72ms, mfu 14.01%
iter 18090: loss 4.1343, time 74.66ms, mfu 14.07%
iter 18100: loss 4.0678, time 74.67ms, mfu 14.13%
iter 18110: loss 3.9950, time 74.72ms, mfu 14.18%
iter 18120: loss 4.2448, time 74.64ms, mfu 14.23%
iter 18130: loss 3.9812, time 74.72ms, mfu 14.27%
iter 18140: loss 3.9378, time 74.60ms, mfu 14.30%
iter 18150: loss 3.9256, time 74.62ms, mfu 14.34%
iter 18160: loss 4.2704, time 74.63ms, mfu 14.37%
iter 18170: loss 4.0465, time 74.61ms, mfu 14.40%
iter 18180: loss 4.0641, time 74.65ms, mfu 14.42%
iter 18190: loss 4.2188, time 74.68ms, mfu 14.44%
iter 18200: loss 3.9813, time 74.68ms, mfu 14.46%
iter 18210: loss 4.0366, time 74.73ms, mfu 14.48%
iter 18220: loss 4.0994, time 74.70ms, mfu 14.50%
iter 18230: loss 4.0021, time 74.66ms, mfu 14.51%
iter 18240: loss 4.1002, time 74.67ms, mfu 14.52%
iter 18250: loss 4.0776, time 74.67ms, mfu 14.53%
iter 18260: loss 4.1337, time 74.68ms, mfu 14.54%
iter 18270: loss 4.0950, time 74.73ms, mfu 14.55%
iter 18280: loss 4.0650, time 74.64ms, mfu 14.56%
iter 18290: loss 4.1573, time 74.63ms, mfu 14.57%
iter 18300: loss 3.9776, time 74.65ms, mfu 14.58%
iter 18310: loss 4.1292, time 74.60ms, mfu 14.59%
iter 18320: loss 3.9231, time 74.62ms, mfu 14.59%
iter 18330: loss 4.0567, time 74.65ms, mfu 14.60%
iter 18340: loss 3.9257, time 74.64ms, mfu 14.60%
iter 18350: loss 4.2115, time 74.54ms, mfu 14.61%
iter 18360: loss 4.0549, time 74.68ms, mfu 14.61%
iter 18370: loss 4.1180, time 74.63ms, mfu 14.61%
iter 18380: loss 4.0737, time 74.56ms, mfu 14.62%
iter 18390: loss 4.0992, time 74.58ms, mfu 14.62%
iter 18400: loss 3.9841, time 74.65ms, mfu 14.63%
iter 18410: loss 4.0901, time 74.65ms, mfu 14.63%
iter 18420: loss 3.9360, time 74.57ms, mfu 14.63%
iter 18430: loss 4.0967, time 74.61ms, mfu 14.63%
iter 18440: loss 4.1201, time 74.36ms, mfu 14.64%
iter 18450: loss 3.7982, time 74.65ms, mfu 14.64%
iter 18460: loss 3.8877, time 74.66ms, mfu 14.64%
iter 18470: loss 3.9410, time 74.57ms, mfu 14.64%
iter 18480: loss 4.2077, time 74.63ms, mfu 14.64%
iter 18490: loss 4.0602, time 74.65ms, mfu 14.64%
iter 18500: loss 3.8965, time 74.02ms, mfu 14.66%
iter 18510: loss 4.0444, time 74.66ms, mfu 14.65%
iter 18520: loss 3.9833, time 74.60ms, mfu 14.65%
iter 18530: loss 4.1543, time 74.61ms, mfu 14.65%
iter 18540: loss 3.9945, time 74.57ms, mfu 14.65%
iter 18550: loss 4.1306, time 74.59ms, mfu 14.65%
iter 18560: loss 3.9902, time 74.66ms, mfu 14.65%
iter 18570: loss 4.0294, time 74.60ms, mfu 14.65%
iter 18580: loss 3.8128, time 74.50ms, mfu 14.66%
iter 18590: loss 4.1391, time 74.54ms, mfu 14.66%
iter 18600: loss 4.1531, time 74.70ms, mfu 14.65%
iter 18610: loss 4.1603, time 74.64ms, mfu 14.65%
iter 18620: loss 4.1746, time 74.69ms, mfu 14.65%
iter 18630: loss 4.0220, time 74.74ms, mfu 14.65%
iter 18640: loss 4.0503, time 74.75ms, mfu 14.65%
iter 18650: loss 4.0156, time 74.75ms, mfu 14.64%
iter 18660: loss 4.1965, time 74.77ms, mfu 14.64%
iter 18670: loss 4.0533, time 74.59ms, mfu 14.64%
iter 18680: loss 4.0748, time 74.72ms, mfu 14.64%
iter 18690: loss 4.0519, time 74.71ms, mfu 14.64%
iter 18700: loss 4.1093, time 74.61ms, mfu 14.64%
iter 18710: loss 4.1164, time 74.56ms, mfu 14.64%
iter 18720: loss 4.3143, time 74.62ms, mfu 14.64%
iter 18730: loss 4.2575, time 74.65ms, mfu 14.64%
iter 18740: loss 4.0382, time 74.54ms, mfu 14.65%
iter 18750: loss 4.0015, time 74.60ms, mfu 14.65%
iter 18760: loss 3.9412, time 74.62ms, mfu 14.65%
iter 18770: loss 4.1815, time 74.64ms, mfu 14.65%
iter 18780: loss 4.1970, time 74.52ms, mfu 14.65%
iter 18790: loss 4.0050, time 74.57ms, mfu 14.65%
iter 18800: loss 4.0660, time 74.66ms, mfu 14.65%
iter 18810: loss 4.0375, time 74.64ms, mfu 14.65%
iter 18820: loss 4.1429, time 74.60ms, mfu 14.65%
iter 18830: loss 3.9318, time 74.65ms, mfu 14.65%
iter 18840: loss 4.1777, time 74.59ms, mfu 14.65%
iter 18850: loss 3.8118, time 74.57ms, mfu 14.65%
iter 18860: loss 4.1227, time 74.57ms, mfu 14.65%
iter 18870: loss 3.9479, time 74.27ms, mfu 14.66%
iter 18880: loss 4.0398, time 74.64ms, mfu 14.66%
iter 18890: loss 4.1666, time 74.60ms, mfu 14.66%
iter 18900: loss 3.7504, time 74.48ms, mfu 14.66%
iter 18910: loss 3.8815, time 74.67ms, mfu 14.66%
iter 18920: loss 4.1179, time 74.65ms, mfu 14.66%
iter 18930: loss 3.9491, time 74.52ms, mfu 14.66%
iter 18940: loss 3.9493, time 74.57ms, mfu 14.66%
iter 18950: loss 4.1477, time 74.53ms, mfu 14.66%
iter 18960: loss 3.7860, time 74.58ms, mfu 14.66%
iter 18970: loss 4.1057, time 74.69ms, mfu 14.66%
iter 18980: loss 3.9755, time 74.59ms, mfu 14.66%
iter 18990: loss 4.0127, time 74.58ms, mfu 14.66%
0.08734130859375
0.4209022521972656
0.4518585205078125
0.3993721008300781
0.33448028564453125
0.27741241455078125
step 19000: train loss 4.0327, val loss 4.0423
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU
iter 19000: loss 4.1679, time 17586.35ms, mfu 13.20%
iter 19010: loss 4.0466, time 74.66ms, mfu 13.34%
iter 19020: loss 4.0391, time 74.65ms, mfu 13.47%
iter 19030: loss 4.0660, time 74.72ms, mfu 13.59%
iter 19040: loss 3.9750, time 74.66ms, mfu 13.69%
iter 19050: loss 4.1678, time 74.75ms, mfu 13.79%
iter 19060: loss 3.9403, time 74.66ms, mfu 13.87%
iter 19070: loss 4.1305, time 74.68ms, mfu 13.95%
iter 19080: loss 4.2007, time 74.69ms, mfu 14.02%
iter 19090: loss 3.9120, time 74.59ms, mfu 14.08%
iter 19100: loss 3.9722, time 74.71ms, mfu 14.14%
